date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:30:19	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:00:17%20GMT	http://images-pw.pixieset.com/elementfield/711547311/1630593756481-3967e742.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/711547311/1630593756481-3967e742.jpg	(from https://guruphotography.mypixieset.com/)
12:30:19	668792/668792	---M--	200	added ('OK')	image/jpeg	etag:%2222a811a8e5dbee96778c4bf304df5c9a%22	https://images-pw.pixieset.com/elementfield/502208943/IMG_9547-782b3c29-2500.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/502208943/IMG_9547-782b3c29-2500.jpg	(from https://guruphotography.mypixieset.com/)
12:30:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:00:20%20GMT	http://images-pw.pixieset.com/elementfield/093547311/4Q5A1220-1fc7ae8e.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/093547311/4Q5A1220-1fc7ae8e.jpg	(from https://guruphotography.mypixieset.com/)
12:30:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:00:27%20GMT	http://images-pw.pixieset.com/elementfield/593547311/1631285205129-0a000724.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/593547311/1631285205129-0a000724.jpg	(from https://guruphotography.mypixieset.com/)
12:30:30	1480643/1480643	---M--	200	added ('OK')	image/jpeg	etag:%22a96a94f4d84edb7888b1de07fe16a2b7%22	https://images-pw.pixieset.com/elementfield/885108943/JTP_5917-ff03b208-2500.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/885108943/JTP_5917-ff03b208-2500.jpg	(from https://guruphotography.mypixieset.com/)
12:30:30	669379/669379	---M--	200	added ('OK')	image/jpeg	etag:%22aea796556ecd4690d19da7b2694013a5%22	https://images-pw.pixieset.com/elementfield/711547311/1630593756481-3967e742.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/711547311/1630593756481-3967e742.jpg	(from https://guruphotography.mypixieset.com/)
12:30:30	534725/534725	---M--	200	added ('OK')	image/jpeg	etag:%221a5629692d067c943f3798c5158f6601%22	https://images-pw.pixieset.com/elementfield/093547311/4Q5A1220-1fc7ae8e.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/093547311/4Q5A1220-1fc7ae8e.jpg	(from https://guruphotography.mypixieset.com/)
12:30:33	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:00:31%20GMT	http://images-pw.pixieset.com/elementfield/004547311/1632660678446-99eb548f.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/004547311/1632660678446-99eb548f.16.delayed	(from https://guruphotography.mypixieset.com/)
12:30:34	483637/483637	---M--	200	added ('OK')	image/jpeg	etag:%2298e461906c8218108361ef6f6296a61b%22	https://images-pw.pixieset.com/elementfield/593547311/1631285205129-0a000724.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/593547311/1631285205129-0a000724.jpg	(from https://guruphotography.mypixieset.com/)
12:30:34	964775/964775	---M--	200	added ('OK')	image/jpeg	etag:%22b20341f7c1dcd4ce5f3fe763aa7e6c0a%22	https://images-pw.pixieset.com/elementfield/004547311/1632660678446-99eb548f.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/elementfield/004547311/1632660678446-99eb548f.jpg	(from https://guruphotography.mypixieset.com/)
12:30:35	2311/2311	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Oct%202023%2007:00:34%20GMT	https://guruphotography.mypixieset.com/jquery	/storage/emulated/0/HTTrack/Websites/staging/guruphotography.mypixieset.com/jquery.18.delayed	(from https://guruphotography.mypixieset.com/)
12:30:36	2311/2311	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Oct%202023%2007:00:35%20GMT	https://guruphotography.mypixieset.com/tiny-cookie	/storage/emulated/0/HTTrack/Websites/staging/guruphotography.mypixieset.com/tiny-cookie	(from https://guruphotography.mypixieset.com/)
12:30:36	2311/2311	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2024%20Oct%202023%2007:00:36%20GMT	https://guruphotography.mypixieset.com/slick-carousel	/storage/emulated/0/HTTrack/Websites/staging/guruphotography.mypixieset.com/slick-carousel	(from https://guruphotography.mypixieset.com/)
12:30:38	1717/1717	---MCZ	200	added ('OK')	application/javascript	etag:W/%2279d93697ed19339f3736a94029a3468c%22	https://assets-pw.pixieset.com/assets/client/js/manifest.v-07f2ecbd.js	/storage/emulated/0/HTTrack/Websites/staging/assets-pw.pixieset.com/assets/client/js/manifest.v-07f2ecbd.js	(from https://guruphotography.mypixieset.com/)
12:30:41	927618/927618	---MCZ	200	added ('OK')	application/javascript	etag:W/%2239766d932c5ca8d77f2eba0697e6f175%22	https://assets-pw.pixieset.com/assets/client/js/vendor.v-86dd7af9.js	/storage/emulated/0/HTTrack/Websites/staging/assets-pw.pixieset.com/assets/client/js/vendor.v-86dd7af9.js	(from https://guruphotography.mypixieset.com/)
12:30:42	59557/59557	---MCZ	200	added ('OK')	application/javascript	etag:W/%221732e361234d418a38e6756af893531b%22	https://assets-pw.pixieset.com/assets/client/js/index.v-cfce46a9.js	/storage/emulated/0/HTTrack/Websites/staging/assets-pw.pixieset.com/assets/client/js/index.v-cfce46a9.js	(from https://guruphotography.mypixieset.com/)
12:30:43	81106/81106	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fef3cb8b05099aa5ed30e0109917b792%22	https://assets-pw.pixieset.com/assets/client/js/themes/theme_4.v-64de9dd2.js	/storage/emulated/0/HTTrack/Websites/staging/assets-pw.pixieset.com/assets/client/js/themes/theme_4.v-64de9dd2.js	(from https://guruphotography.mypixieset.com/)
12:30:44	1102/1102	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c62a3b6ea7b134241d3b92eefcae0ba9%22	https://assets-pw.pixieset.com/assets/client/js/init-pw.v-b7494d2d.js	/storage/emulated/0/HTTrack/Websites/staging/assets-pw.pixieset.com/assets/client/js/init-pw.v-b7494d2d.js	(from https://guruphotography.mypixieset.com/)
12:30:46	547/547	---M--	200	added ('OK')	image/png	etag:%22e3f799c6dec9af194c86decdf7392405%22	https://assets-pw.pixieset.com/images/assets/client/images/vendor/photoswipe/dist/default-skin/default-skin.png?0ff4d62150facee6b7dec616100ad3da	/storage/emulated/0/HTTrack/Websites/staging/assets-pw.pixieset.com/images/assets/client/images/vendor/photoswipe/dist/default-skin/default-skin208f.png	(from https://assets-pw.pixieset.com/assets/client/css/themes/theme_4.v-d02266fd.css)
12:30:46	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:00:46%20GMT	http://images-pw.pixieset.com/sample_photos/sample-279_XL.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-279_XL.21.delayed	(from https://guruphotography.mypixieset.com/about/)
12:30:52	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2024%20Oct%202023%2007:00:48%20GMT	http://images-pw.pixieset.com/sample_photos/sample-266_XS.jpg	/storage/emulated/0/HTTrack/Websites/staging/images-pw.pixieset.com/sample_photos/sample-266_XS.jpg	(from https://guruphotography.mypixieset.com/about/)
